action1,action2,action3,action4,action5,action6,action7,action8
3.904965221881866455e-01,-2.414025813341140747e-01,1.378277242183685303e-01,-7.741227149963378906e-01,-1.739462167024612427e-01,3.992856442928314209e-01,7.821233272552490234e-01,6.115145683288574219e-01
-8.126135915517807007e-02,-2.432322949171066284e-01,8.426711708307266235e-02,-8.253421783447265625e-01,4.482311010360717773e-01,3.114606440067291260e-01,8.182301521301269531e-01,6.534596681594848633e-01
-9.662615060806274414e-01,5.583609342575073242e-01,-1.806069463491439819e-01,-8.770415186882019043e-01,8.283758163452148438e-01,1.547356992959976196e-01,7.183383107185363770e-01,6.059240102767944336e-01
-9.947952032089233398e-01,-3.622797429561614990e-01,-6.443114578723907471e-02,-8.133202791213989258e-01,6.497166156768798828e-01,2.593766897916793823e-02,3.508287668228149414e-01,4.152964949607849121e-01
-9.039518237113952637e-01,-5.743293762207031250e-01,-2.294211834669113159e-01,-8.085175752639770508e-01,3.239130079746246338e-01,-3.716967701911926270e-01,3.104301095008850098e-01,3.743030428886413574e-01
9.342382550239562988e-01,-9.167373925447463989e-02,-7.774828076362609863e-01,-7.609816789627075195e-01,-9.253714084625244141e-01,8.883719444274902344e-01,5.783411264419555664e-01,4.673728048801422119e-01
-4.132815599441528320e-01,-4.674535393714904785e-01,6.580666303634643555e-01,-1.580244302749633789e-01,4.045570492744445801e-01,-2.667447626590728760e-01,4.004014432430267334e-01,2.440101057291030884e-01
4.889217391610145569e-02,-2.564039528369903564e-01,-6.104019880294799805e-01,-6.259955167770385742e-01,1.683133095502853394e-01,4.421550929546356201e-01,2.572492361068725586e-01,2.570595741271972656e-01
-2.659143209457397461e-01,-1.857384443283081055e-01,2.207130193710327148e-01,-4.744027256965637207e-01,2.935611829161643982e-02,1.496690660715103149e-01,2.886348664760589600e-01,3.589552342891693115e-01
1.169027462601661682e-01,-7.296656072139739990e-02,8.557818084955215454e-02,-5.738028883934020996e-01,-2.750611677765846252e-02,2.925734221935272217e-01,2.161254882812500000e-01,4.340972304344177246e-01
4.601286053657531738e-01,-6.692023575305938721e-02,1.118344366550445557e-01,-6.737128496170043945e-01,-2.308261245489120483e-01,4.761097729206085205e-01,4.332191944122314453e-01,5.169693231582641602e-01
7.802131026983261108e-02,-8.009731024503707886e-02,1.102877855300903320e-01,-7.402532100677490234e-01,1.192543003708124161e-02,4.004896581172943115e-01,5.979347825050354004e-01,5.705034732818603516e-01
-4.048706591129302979e-01,-2.089622467756271362e-01,5.323220789432525635e-02,-7.402195930480957031e-01,4.183269441127777100e-01,1.800836473703384399e-01,7.277065515518188477e-01,5.550942420959472656e-01
-9.769979715347290039e-01,6.359763145446777344e-01,-3.987057209014892578e-01,-8.415508866310119629e-01,9.186910390853881836e-01,-1.359803825616836548e-01,4.405106604099273682e-01,3.831584751605987549e-01
-8.673511743545532227e-01,-5.526994466781616211e-01,-1.165401861071586609e-01,-6.409747600555419922e-01,1.951023787260055542e-01,2.513302490115165710e-02,1.640883237123489380e-01,3.005946874618530273e-01
-7.294874191284179688e-01,-7.576807141304016113e-01,-6.339703202247619629e-01,-6.847414970397949219e-01,2.888427376747131348e-01,-9.755959361791610718e-02,1.012688726186752319e-01,2.813716530799865723e-01
8.196400403976440430e-01,-4.206164777278900146e-01,5.187363624572753906e-01,-8.279737830162048340e-01,-9.686909317970275879e-01,4.183153808116912842e-01,7.579253911972045898e-01,4.494848847389221191e-01
-5.186834931373596191e-01,-5.714348554611206055e-01,1.428555846214294434e-01,-3.668104708194732666e-01,7.777193784713745117e-01,-4.341800510883331299e-02,3.740235269069671631e-01,7.857321947813034058e-02
2.028082609176635742e-01,-3.082089424133300781e-01,-3.142684400081634521e-01,-4.917555749416351318e-01,-3.069379925727844238e-01,4.726667702198028564e-01,3.242222666740417480e-01,3.797757029533386230e-01
-2.658782005310058594e-01,-2.910940051078796387e-01,-2.672573029994964600e-01,-5.701242685317993164e-01,3.500287532806396484e-01,2.347205579280853271e-01,2.741859853267669678e-01,2.393486946821212769e-01
1.791271381080150604e-02,-7.135378569364547729e-02,-3.866584897041320801e-01,-6.706764698028564453e-01,4.692735075950622559e-01,5.225362181663513184e-01,3.473891317844390869e-01,3.603444695472717285e-01
-8.851079642772674561e-02,-2.063842415809631348e-01,-2.750395238399505615e-01,-6.962113380432128906e-01,9.952866286039352417e-02,7.608394622802734375e-01,6.607834696769714355e-01,6.637542247772216797e-01
4.055425233673304319e-04,-1.119419708847999573e-01,-2.073927819728851318e-01,-6.986336708068847656e-01,1.413873434066772461e-01,6.736277937889099121e-01,6.610529422760009766e-01,6.384650468826293945e-01
-7.795749306678771973e-01,3.330933153629302979e-01,2.716338336467742920e-01,-8.152167201042175293e-01,1.750409603118896484e-02,1.644897311925888062e-01,6.122978329658508301e-01,4.862847328186035156e-01
-9.467201232910156250e-01,1.784878671169281006e-01,-4.920624494552612305e-01,-7.695330381393432617e-01,9.459826350212097168e-01,-1.296092122793197632e-01,4.638313055038452148e-01,3.645500838756561279e-01
-8.207936286926269531e-01,-7.672031521797180176e-01,-1.274576783180236816e-01,-6.020662188529968262e-01,4.839103668928146362e-02,-1.730840951204299927e-01,5.394035950303077698e-02,1.801803261041641235e-01
9.237256050109863281e-01,8.867788314819335938e-02,-7.413950562477111816e-01,-7.495183944702148438e-01,-7.823061347007751465e-01,7.700029611587524414e-01,5.489753484725952148e-01,4.858177602291107178e-01
-4.869975447654724121e-01,-3.577508032321929932e-01,-1.888386607170104980e-01,-4.954616427421569824e-01,6.050481796264648438e-01,2.096043676137924194e-01,3.140770196914672852e-01,1.036403328180313110e-01
3.829878270626068115e-01,-2.288282066583633423e-01,-2.923163771629333496e-02,-4.680404365062713623e-01,-3.329578340053558350e-01,4.428137540817260742e-01,3.250419795513153076e-01,4.930960536003112793e-01
-3.322556614875793457e-01,-2.172311842441558838e-01,-3.731533512473106384e-02,-5.512267947196960449e-01,3.480790257453918457e-01,1.508421450853347778e-01,3.261265456676483154e-01,3.200039267539978027e-01
1.509908139705657959e-01,-3.288907110691070557e-01,4.171366989612579346e-01,-4.383171498775482178e-01,-5.709558725357055664e-01,3.416375517845153809e-01,5.742363929748535156e-01,5.984227657318115234e-01
-4.203921258449554443e-01,-4.630134999752044678e-01,-1.911432892084121704e-01,-5.664860606193542480e-01,5.205564498901367188e-01,2.824961245059967041e-01,3.584263622760772705e-01,4.289358258247375488e-01
-5.212855339050292969e-01,4.741692915558815002e-03,3.681699335575103760e-01,-7.855763435363769531e-01,3.182552158832550049e-01,2.374279350042343140e-01,7.974739670753479004e-01,6.989488601684570312e-01
-8.797392249107360840e-01,7.037919759750366211e-01,-6.658005118370056152e-01,-8.369588851928710938e-01,8.488309979438781738e-01,1.579668670892715454e-01,5.881451368331909180e-01,6.693864464759826660e-01
-9.322351217269897461e-01,-7.460755109786987305e-01,-4.456271231174468994e-02,-6.555910110473632812e-01,5.707267522811889648e-01,2.631747722625732422e-01,2.386107593774795532e-01,4.779151380062103271e-01
-4.191932082176208496e-02,-7.116371393203735352e-01,-6.225768327713012695e-01,-7.064974308013916016e-01,-4.766914546489715576e-01,-7.094117254018783569e-02,-4.281322285532951355e-02,2.633129656314849854e-01
8.097457885742187500e-01,-6.344898790121078491e-02,8.075374960899353027e-01,-8.126143813133239746e-01,-9.508296251296997070e-01,3.232161104679107666e-01,8.018353581428527832e-01,5.692510604858398438e-01
-5.432984828948974609e-01,-4.500672817230224609e-01,-4.997823014855384827e-02,-5.631361007690429688e-01,7.150000333786010742e-01,2.289377301931381226e-01,4.422516524791717529e-01,1.632419228553771973e-01
2.124694436788558960e-01,-1.417229920625686646e-01,5.513070151209831238e-02,-4.367074370384216309e-01,-2.612112164497375488e-01,4.018090069293975830e-01,2.422004193067550659e-01,4.777249395847320557e-01
-1.684296578168869019e-01,-1.148083731532096863e-01,-3.911447897553443909e-02,-5.606082677841186523e-01,2.067379206418991089e-01,2.824016213417053223e-01,2.280382663011550903e-01,3.629537522792816162e-01
-1.134271770715713501e-01,-2.807555496692657471e-01,3.778547942638397217e-01,-4.667561352252960205e-01,-1.784007996320724487e-01,3.258519768714904785e-01,4.449790120124816895e-01,5.543646812438964844e-01
-3.297503292560577393e-01,-3.435444235801696777e-01,-9.508844465017318726e-02,-5.503646135330200195e-01,4.920672178268432617e-01,3.460900783538818359e-01,3.310763835906982422e-01,5.623997449874877930e-01
-1.147848218679428101e-01,1.177740246057510376e-01,9.629616886377334595e-02,-5.487729310989379883e-01,-1.123335734009742737e-01,4.622227847576141357e-01,8.717578649520874023e-01,8.287728428840637207e-01
-4.618484992533922195e-03,-1.565161794424057007e-01,-7.213924825191497803e-02,-5.401624441146850586e-01,3.752036094665527344e-01,4.435021579265594482e-01,8.376623988151550293e-01,7.976422309875488281e-01
-9.299635887145996094e-01,7.968507409095764160e-01,-5.813050270080566406e-02,-7.447856664657592773e-01,5.092656016349792480e-01,2.393805980682373047e-01,6.968827247619628906e-01,7.381763458251953125e-01
-4.985427260398864746e-01,-3.390071392059326172e-01,-6.240080595016479492e-01,-5.937024354934692383e-01,2.092994563281536102e-02,6.257424354553222656e-01,3.330625295639038086e-01,6.009325385093688965e-01
-1.390344053506851196e-01,-6.958635449409484863e-01,-1.951404809951782227e-01,-3.070436604321002960e-02,-2.516681253910064697e-01,7.791517418809235096e-04,-6.571809295564889908e-03,2.312142103910446167e-01
4.947311282157897949e-01,-1.736329942941665649e-01,8.553680777549743652e-01,-5.649837851524353027e-01,-9.866113066673278809e-01,-2.614682912826538086e-02,5.935032963752746582e-01,3.876480460166931152e-01
6.579956412315368652e-01,-3.297838568687438965e-01,-5.460125207901000977e-01,-4.879843592643737793e-01,-8.669811487197875977e-01,9.339312911033630371e-01,5.780947208404541016e-01,3.905208706855773926e-01
-3.237535953521728516e-01,-6.581554412841796875e-01,3.652075827121734619e-01,-7.540584802627563477e-01,7.916582822799682617e-01,4.611037969589233398e-01,8.190686106681823730e-01,1.262912303209304810e-01
-2.164610177278518677e-01,-1.913396269083023071e-01,1.325690001249313354e-01,-4.883478283882141113e-01,-2.847923040390014648e-01,5.040570497512817383e-01,5.542709827423095703e-01,4.615544378757476807e-01
1.993532478809356689e-01,-2.921111285686492920e-01,-1.492835432291030884e-01,-6.561945080757141113e-01,4.903701692819595337e-02,5.346184372901916504e-01,4.085831344127655029e-01,3.497227430343627930e-01
5.924347639083862305e-01,-6.023158878087997437e-02,3.658588230609893799e-01,-7.273519635200500488e-01,1.974174231290817261e-01,5.053330659866333008e-01,5.966794490814208984e-01,6.509579420089721680e-01
-8.033471107482910156e-01,3.432116210460662842e-01,3.978637978434562683e-02,-6.927083134651184082e-01,6.404637694358825684e-01,2.268756628036499023e-01,7.267045974731445312e-01,6.761069297790527344e-01
-9.902829527854919434e-01,-6.167459860444068909e-02,-5.344494581222534180e-01,-7.422116398811340332e-01,8.322434425354003906e-01,2.295023649930953979e-01,2.005876004695892334e-01,4.404305517673492432e-01
-5.016447305679321289e-01,-6.044127941131591797e-01,-4.325690865516662598e-01,-6.983849406242370605e-01,-1.872786879539489746e-01,5.900464951992034912e-02,-7.667107973247766495e-03,2.459350079298019409e-01
-4.746259003877639771e-02,-1.235186532139778137e-01,6.371533870697021484e-01,-5.896818637847900391e-01,-9.388950467109680176e-01,-2.324429005384445190e-01,3.056809604167938232e-01,1.471517533063888550e-01
8.232736587524414062e-01,-5.199621319770812988e-01,-6.988719105720520020e-01,-4.732378125190734863e-01,-3.600360453128814697e-01,8.463413119316101074e-01,1.989488601684570312e-01,3.141912519931793213e-01
-3.252953588962554932e-01,-4.761277735233306885e-01,6.496130228042602539e-01,-2.234490662813186646e-01,4.170409142971038818e-01,-4.140859842300415039e-02,4.087408781051635742e-01,2.737076580524444580e-01
4.350722208619117737e-02,-2.355933338403701782e-01,-1.845373213291168213e-01,-4.669501483440399170e-01,-2.307501733303070068e-01,5.127564072608947754e-01,2.446331530809402466e-01,3.999086022377014160e-01
-6.191171333193778992e-02,-2.640214860439300537e-01,1.320043057203292847e-01,-5.857812166213989258e-01,2.488438934087753296e-01,2.995584309101104736e-01,2.627113759517669678e-01,3.153294920921325684e-01
-1.327825635671615601e-01,6.926926225423812866e-02,-1.267085224390029907e-02,-5.568645000457763672e-01,1.171418651938438416e-01,4.121923744678497314e-01,2.874200940132141113e-01,4.827842414379119873e-01
-2.008592784404754639e-01,-8.057083189487457275e-02,3.491100966930389404e-01,-5.359579324722290039e-01,2.992575466632843018e-01,4.990289807319641113e-01,6.320310235023498535e-01,6.715031862258911133e-01
-8.553403615951538086e-01,6.201858520507812500e-01,-3.738440871238708496e-01,-7.964371442794799805e-01,8.419904112815856934e-01,1.963092535734176636e-01,5.901477336883544922e-01,5.170162320137023926e-01
-9.490231871604919434e-01,-4.812076687812805176e-01,-1.924930065870285034e-01,-7.842231392860412598e-01,5.123962759971618652e-01,1.035874858498573303e-01,2.157637923955917358e-01,3.440265059471130371e-01
-5.324642658233642578e-01,-7.381181716918945312e-01,-4.335301220417022705e-01,-6.123380661010742188e-01,-3.171822726726531982e-01,-1.409044414758682251e-01,-1.879150420427322388e-02,1.555229574441909790e-01
8.778584003448486328e-01,-1.817366182804107666e-01,3.644005060195922852e-01,-7.613233923912048340e-01,-9.654992222785949707e-01,5.518584251403808594e-01,7.236758470535278320e-01,5.003404021263122559e-01
-5.943077206611633301e-01,-4.230569303035736084e-01,3.181291520595550537e-01,-3.704964518547058105e-01,7.101524472236633301e-01,-2.656660042703151703e-02,3.772515356540679932e-01,2.098408341407775879e-01
4.354829490184783936e-01,-1.300424039363861084e-01,-2.124042958021163940e-01,-4.512184858322143555e-01,-4.792984127998352051e-01,5.573325157165527344e-01,1.997243314981460571e-01,4.907487928867340088e-01
-2.986427545547485352e-01,-2.174166887998580933e-01,5.633793026208877563e-02,-5.577632188796997070e-01,3.188735842704772949e-01,1.888081431388854980e-01,2.346293032169342041e-01,2.505613863468170166e-01
8.883180469274520874e-02,-2.497287839651107788e-02,1.549751907587051392e-01,-5.477097034454345703e-01,-9.835115820169448853e-02,3.575630187988281250e-01,1.973417252302169800e-01,4.544985592365264893e-01
5.278845429420471191e-01,-4.918253421783447266e-02,4.297472164034843445e-02,-6.465747356414794922e-01,1.898276060819625854e-01,4.379909336566925049e-01,1.130197271704673767e-01,4.473782181739807129e-01
-1.851943135261535645e-01,-1.993924379348754883e-04,1.835936605930328369e-01,-6.959958076477050781e-01,4.106168448925018311e-01,3.994002342224121094e-01,5.864301919937133789e-01,5.658808946609497070e-01
-9.767618775367736816e-01,5.986296534538269043e-01,-1.587367206811904907e-01,-7.326178550720214844e-01,5.866652131080627441e-01,-7.308182865381240845e-02,1.647984683513641357e-01,3.638103604316711426e-01
-9.949509501457214355e-01,-6.023097038269042969e-01,-3.661952614784240723e-01,-7.920253276824951172e-01,9.342685937881469727e-01,1.175571009516716003e-01,2.573314905166625977e-01,2.458497434854507446e-01
-7.478410005569458008e-01,-7.881088256835937500e-01,-3.801512122154235840e-01,-7.263501882553100586e-01,6.494018435478210449e-02,-3.373304307460784912e-01,3.152325376868247986e-02,1.155198737978935242e-01
8.729879856109619141e-01,5.082303285598754883e-02,2.360364198684692383e-01,-8.319401741027832031e-01,-9.245898127555847168e-01,5.386924743652343750e-01,6.508919596672058105e-01,4.371650516986846924e-01
-6.423356533050537109e-01,-3.586555719375610352e-01,5.518688559532165527e-01,-2.241322547197341919e-01,7.157288193702697754e-01,-1.871046125888824463e-01,3.152147829532623291e-01,3.115405738353729248e-01
3.810758590698242188e-01,-3.313104808330535889e-02,-2.163135260343551636e-01,-4.852467477321624756e-01,-4.548790156841278076e-01,5.873956680297851562e-01,7.403445243835449219e-02,4.762326478958129883e-01
-3.665068149566650391e-01,-6.250866502523422241e-02,1.868265271186828613e-01,-5.231469869613647461e-01,2.990570366382598877e-01,1.678813099861145020e-01,1.154202818870544434e-01,3.514365553855895996e-01
-6.171223521232604980e-02,-1.110612414777278900e-02,-1.196175068616867065e-01,-5.133639574050903320e-01,1.718714386224746704e-01,3.398616313934326172e-01,8.247731626033782959e-02,4.372484087944030762e-01
5.947141721844673157e-02,-5.738705396652221680e-02,2.850792109966278076e-01,-5.087966918945312500e-01,-2.213816791772842407e-01,4.545526206493377686e-01,3.931372463703155518e-01,5.136789679527282715e-01
